Odometer_Label,Location_Label,Asset,Date,Time,Odometer,Status,Location
Odometer (km),Location,RCLU16034,01/18/2025,09:13 AM,811175.8 km,Stationary,"Intermodal Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU16077,01/18/2025,09:13 AM,479461.5 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU24536,01/18/2025,09:13 AM,64811.7 km,Stationary,"2739 24 Ave NE, Calgary, AB, T1Y"
Odometer (km),Location,RCLU24592,01/18/2025,09:13 AM,38101.3 km,Stationary,"Davis Ln, Caledon East, Caledon, ON, L7C"
Odometer (km),Location,RCLU16059,01/18/2025,09:13 AM,406455.2 km,Stationary,"Dufferin Boulevard Southeast, Calgary, Calgary, AB, T2C 4T9"
Odometer (km),Location,RCLU16017,01/18/2025,09:13 AM,502196.8 km,Stationary,"3051 Fountain St N, Cambridge, ON, N3H"
Odometer (km),Location,RC94819,01/18/2025,09:13 AM,348069.4 km,Stationary,"Unnamed Road, Pense, Sherwood No. 159, SK, S0G 3W0"
Odometer (km),Location,RCLU16041,01/18/2025,09:13 AM,573473.5 km,Stationary,"45 Maritime Ontario Blvd, Brampton, ON, L6S"
Odometer (km),Location,RCLU16047,01/18/2025,09:13 AM,57313.6 km,Stationary,"Mississauga, ON, L5T"
Odometer (km),Location,RC94845,01/18/2025,09:12 AM,572189.0 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU16011,01/18/2025,09:12 AM,50811.3 km,Stationary,"Intermodal Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU18007,01/18/2025,09:12 AM,718225.3 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU22006,01/18/2025,09:12 AM,174118.9 km,Stationary,"Brampton, ON, L6T"
Odometer (km),Location,RCLU22104,01/18/2025,09:12 AM,101232.8 km,Stationary,"2337 Fountain St N, Cambridge, ON, N3H"
Odometer (km),Location,RCLU16048,01/18/2025,09:12 AM,244377.2 km,Stationary,"440 CP Lachine Intermodal Terminal, Lachine, Montreal, QC, H8T 1Y3"
Odometer (km),Location,RCLU22009,01/18/2025,09:12 AM,190020.8 km,Stationary,"Selwyn St, Moose Jaw, SK, S6H"
Odometer (km),Location,RCLU16028,01/18/2025,09:12 AM,289144.5 km,Stationary,"Intermodal Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU18025,01/18/2025,09:12 AM,145613.9 km,Stationary,"7075 Saskatchewan 627, Parkbeg, Wheatlands No. 163, SK, S0H 3K0"
Odometer (km),Location,RC94830,01/18/2025,09:12 AM,389562.3 km,Stationary,"80 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU24001,01/18/2025,09:12 AM,0.0 km,Stationary,"124 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU24066,01/18/2025,09:12 AM,0.0 km,Stationary,"8929 East Brundage Lane, Bakersfield, Bakersfield, CA, 93307"
Odometer (km),Location,RCLU16022,01/18/2025,09:11 AM,389282.9 km,Stationary,"Intermodal Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU16093,01/18/2025,09:11 AM,1022239.8 km,Stationary,"Freeport Way NE, Calgary, AB, T3J"
Odometer (km),Location,RCLU16066,01/18/2025,09:11 AM,301706.4 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU24572,01/18/2025,09:11 AM,46924.7 km,Stationary,"Heritage Road, Brampton, Brampton, ON, L6Y 0B3"
Odometer (km),Location,RCLU24011,01/18/2025,09:11 AM,110546.2 km,Stationary,"2685 190 St, Surrey, BC, V3S"
Odometer (km),Location,RCLU22024,01/18/2025,09:11 AM,196062.1 km,Stationary,"114 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU16081,01/18/2025,09:11 AM,1009216.0 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU18002,01/18/2025,09:11 AM,767084.0 km,Stationary,"4 Chemin du Tremblay, Boucherville, Boucherville, QC, J4B 6Z5"
Odometer (km),Location,175061RX,01/18/2025,09:11 AM,630510.4 km,Stationary,"2500 27 St NE, Calgary, AB, T1Y"
Odometer (km),Location,RCLU16068,01/18/2025,09:11 AM,948206.0 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU16042,01/18/2025,09:11 AM,495026.1 km,Stationary,"Commerce St, Moncton, NB, E1H"
Odometer (km),Location,RC94807,01/18/2025,09:10 AM,862435.3 km,Stationary,"2659 190 St, Surrey, BC, V3S"
Odometer (km),Location,RCLU21047,01/18/2025,09:10 AM,285363.7 km,Stationary,"8955 Innovation Avenue Southeast, Calgary, Calgary, AB, T3S 0A2"
Odometer (km),Location,RCLU16037,01/18/2025,09:10 AM,737723.3 km,Stationary,"738 Intermodal Dr, Mississauga, Brampton, ON, L6T"
Odometer (km),Location,RCLU22064,01/18/2025,09:10 AM,204311.4 km,Stationary,"Unnamed Road, Pense, Sherwood No. 159, SK, S0G 3W0"
Odometer (km),Location,RCLU22120,01/18/2025,09:10 AM,144764.5 km,Stationary,"6830 Rutherford Road, Kleinburg, Vaughan, ON, L0J 1C0"
Odometer (km),Location,RC94849,01/18/2025,09:10 AM,611963.7 km,Stationary,"7075 Saskatchewan 627, Parkbeg, Wheatlands No. 163, SK, S0H 3K0"
Odometer (km),Location,RCLU21056,01/18/2025,09:10 AM,297339.7 km,Stationary,"3007 Steeles Ave E, Brampton, ON, L6T"
Odometer (km),Location,RCLU21018,01/18/2025,09:10 AM,258092.9 km,Stationary,"4605 98 Ave SE, Calgary, AB, T2C"
Odometer (km),Location,RCLU18004,01/18/2025,09:10 AM,128786.0 km,Stationary,"43 Freeport Blvd NE, Calgary, AB, T3J"
Odometer (km),Location,RCLU21026,01/18/2025,09:10 AM,300018.9 km,Stationary,"2633 190 St, Surrey, BC, V3S"
Odometer (km),Location,RCLU24018,01/18/2025,09:10 AM,128793.1 km,Stationary,"2800 188 St, Surrey, BC, V3S"
Odometer (km),Location,RCLU18030,01/18/2025,09:10 AM,374002.2 km,Stationary,"Moncton, NB, E1E"
Odometer (km),Location,RCLU24080,01/18/2025,09:10 AM,92106.4 km,Stationary,"2665 190 St, Surrey, BC, V3S"
Odometer (km),Location,RCLU24584,01/18/2025,09:10 AM,25052.8 km,Stationary,"4429 98 Ave SE, Calgary, AB, T2C"
Odometer (km),Location,RCLU24037,01/18/2025,09:10 AM,136680.9 km,Stationary,"Stornoway Ave, Moncton, NB, E1H"
Odometer (km),Location,RCLU21021,01/18/2025,09:10 AM,61586.3 km,Stationary,"65 Rue De Vaudreuil:Fre, Boucherville:Fre, QC, J4B"
Odometer (km),Location,RCLU22101,01/18/2025,09:10 AM,115868.6 km,Stationary,"Heritage Road, Brampton, Brampton, ON, L6Y 0B3"
Odometer (km),Location,RCLU22068,01/18/2025,09:10 AM,182177.9 km,Stationary,"68 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU24014,01/18/2025,09:10 AM,0.0 km,Stationary,"4343 East Washington Boulevard, Commerce, Commerce, CA, 90023"
Odometer (km),Location,RCLU24594,01/18/2025,09:09 AM,51120.4 km,Stationary,"Lougheed Highway, Pitt Meadows, Pitt Meadows, BC, V3Y"
Odometer (km),Location,375068RX,01/18/2025,09:09 AM,157081.9 km,Stationary,"6941 Kennedy Road, Mississauga, Mississauga, ON, L5T 2R6"
Odometer (km),Location,RCLU24561,01/18/2025,09:09 AM,41153.4 km,Stationary,"Hwy-401, Ajax, ON, L1Z"
Odometer (km),Location,RCLU16049,01/18/2025,09:09 AM,177507.9 km,Stationary,"Lougheed Highway, Pitt Meadows, Pitt Meadows, BC, V3Y"
Odometer (km),Location,RC94814,01/18/2025,09:09 AM,910105.7 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU22098,01/18/2025,09:09 AM,135011.0 km,Stationary,"Rutherford Road, Vaughan, Vaughan, ON, L4H 2B9"
Odometer (km),Location,RCLU21061,01/18/2025,09:09 AM,225666.3 km,Stationary,"205 Commerce Street, Moncton, Moncton, NB, E1H 3T2"
Odometer (km),Location,175062RX,01/18/2025,09:09 AM,557032.9 km,Stationary,"2510 27 Street Northeast, Calgary, Calgary, AB, T1Y 7G1"
Odometer (km),Location,RC94848,01/18/2025,09:09 AM,637489.0 km,Stationary,"7075 Saskatchewan 627, Parkbeg, Wheatlands No. 163, SK, S0H 3K0"
Odometer (km),Location,RCLU21028,01/18/2025,09:09 AM,189423.4 km,Stationary,"Calgary, AB, T2C"
Odometer (km),Location,RCLU16019,01/18/2025,09:08 AM,272015.6 km,Stationary,"9 Lakeside Park Dr, Lakeside, Halifax, NS, B3T"
Odometer (km),Location,ELFC5005,01/18/2025,09:08 AM,388849.1 km,Stationary,"63 Lincoln Avenue, Portage la Prairie, Portage la Prairie, MB, R1N 3T2"
Odometer (km),Location,RCLU24024,01/18/2025,09:08 AM,84299.7 km,Stationary,"4230 East Washington Boulevard, Commerce, Commerce, CA, 90023"
Odometer (km),Location,175067RX,01/18/2025,09:08 AM,683840.3 km,Stationary,"2783 24 Ave NE, Calgary, AB, T1Y"
Odometer (km),Location,RCLU16013,01/18/2025,09:08 AM,55820.5 km,Stationary,"490 Carmek Drive, Calgary, Calgary, AB, T1X 0J9"
Odometer (km),Location,RCLU24588,01/18/2025,09:08 AM,237993.0 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU21041,01/18/2025,09:08 AM,218889.1 km,Stationary,"98 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,375065RX,01/18/2025,09:08 AM,119671.4 km,Stationary,"Slate Drive, Mississauga, Mississauga, ON, L5T 0A1"
Odometer (km),Location,RCLU24063,01/18/2025,09:08 AM,88188.3 km,Stationary,"35 Galloway St, Moncton, NB, E1H"
Odometer (km),Location,RCLU21037,01/18/2025,09:08 AM,267997.1 km,Stationary,"Montreal, Montréal, QC"
Odometer (km),Location,RC94866,01/18/2025,09:08 AM,584596.7 km,Stationary,"6321 Cr-10, Essa, ON, L9R"
Odometer (km),Location,RC94820,01/18/2025,09:08 AM,565523.7 km,Stationary,"6303 Cr-10, Essa, ON, L9R"
Odometer (km),Location,RCLU16094,01/18/2025,09:08 AM,838645.2 km,Stationary,"6261 Cr-10, Essa, ON, L9R"
Odometer (km),Location,RCLU24523,01/18/2025,09:07 AM,27667.3 km,Stationary,"6341 Cr-10, Essa, ON, L9R"
Odometer (km),Location,375069RX,01/18/2025,09:07 AM,159126.6 km,Stationary,"599 Slate Dr, Mississauga, ON, L5T"
Odometer (km),Location,RCLU21012,01/18/2025,09:07 AM,289960.6 km,Stationary,"7884 Heritage Road, Brampton, Brampton, ON, L6Y 0B3"
Odometer (km),Location,RCLU22096,01/18/2025,09:07 AM,101735.0 km,Stationary,"3029 Fountain St N, Cambridge, ON, N3H"
Odometer (km),Location,RCLU16003,01/18/2025,09:07 AM,691845.7 km,Stationary,"2659 190 St, Surrey, BC, V3S"
Odometer (km),Location,RCLU16030,01/18/2025,09:07 AM,438731.5 km,Stationary,"Calgary, AB, T2C"
Odometer (km),Location,RCLU18008,01/18/2025,09:07 AM,719852.7 km,Stationary,"80 Rue de Vaudreuil, Boucherville, Boucherville, QC, J4B 5G4"
Odometer (km),Location,RCLU22061,01/18/2025,09:06 AM,200274.9 km,Stationary,"499 Achilles Rd, Ajax, ON, L1Z"
Odometer (km),Location,RCLU22019,01/18/2025,09:06 AM,352528.7 km,Stationary,"Brampton, ON, L6T"
Odometer (km),Location,RC94802,01/18/2025,09:06 AM,55556.5 km,Stationary,"2685 190 St, Surrey, BC, V3S"
Odometer (km),Location,RCLU22117,01/18/2025,09:06 AM,111318.4 km,Stationary,"499 Achilles Rd, Ajax, ON, L1Z"
Odometer (km),Location,RCLU16035,01/18/2025,09:06 AM,301101.4 km,Stationary,"58 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,RC94843,01/18/2025,09:06 AM,862259.3 km,Stationary,"186 Douglas Street, Sudbury, Sudbury, ON"
Odometer (km),Location,RCLU24051,01/18/2025,09:06 AM,0.0 km,Stationary,"1557 South McBride Avenue, Commerce, Commerce, CA, 90040"
Odometer (km),Location,RC94815,01/18/2025,09:05 AM,696246.4 km,Stationary,"Calgary, AB, T2C"
Odometer (km),Location,RCLU22087,01/18/2025,09:05 AM,83339.5 km,Stationary,"120 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU16031,01/18/2025,09:05 AM,475279.1 km,Stationary,"Heritage Road, Brampton, Brampton, ON, L6Y 0B3"
Odometer (km),Location,RCLU22040,01/18/2025,09:04 AM,216371.7 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,375063RX,01/18/2025,09:04 AM,138790.8 km,Stationary,"Mississauga, ON, L5T"
Odometer (km),Location,RCLU24065,01/18/2025,09:04 AM,101153.5 km,Stationary,"2645 190 St, Surrey, BC, V3S"
Odometer (km),Location,RC94880,01/18/2025,09:04 AM,227755.6 km,Stationary,"12039 163 St NW, Edmonton, AB, T5V"
Odometer (km),Location,RCLU16084,01/18/2025,09:03 AM,807220.8 km,Stationary,"2800 188 St, Surrey, BC, V3S"
Odometer (km),Location,RCLU18009,01/18/2025,09:03 AM,676456.5 km,Stationary,"162 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU22017,01/18/2025,09:02 AM,186941.9 km,Stationary,"Pitt Meadows, BC, V3Y"
Odometer (km),Location,RC94855,01/18/2025,09:02 AM,277441.9 km,Stationary,"6830 Rutherford Road, Kleinburg, Vaughan, ON, L0J 1C0"
Odometer (km),Location,RCLU22088,01/18/2025,09:02 AM,88885.5 km,Stationary,"Lougheed Highway, Pitt Meadows, Pitt Meadows, BC, V3Y"
Odometer (km),Location,RCLU24563,01/18/2025,09:02 AM,65328.7 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU21032,01/18/2025,09:02 AM,307420.5 km,Stationary,"Lougheed Highway, Pitt Meadows, Pitt Meadows, BC, V3Y"
Odometer (km),Location,RCLU24573,01/18/2025,09:01 AM,28695.9 km,Stationary,"Calgary, AB, T2C"
Odometer (km),Location,RCLU24540,01/18/2025,09:01 AM,40218.8 km,Stationary,"Gateway Boulevard, Edmonton, Edmonton, AB, T6J 5H2"
Odometer (km),Location,RCLU21024,01/18/2025,09:01 AM,262805.7 km,Stationary,"Rutherford Road, Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU21060,01/18/2025,09:01 AM,48178.8 km,Stationary,"Lougheed Highway, Pitt Meadows, Pitt Meadows, BC, V3Y"
Odometer (km),Location,RC94871,01/18/2025,09:00 AM,844907.2 km,Stationary,"Muskoka District Road 11, MacTier, MacTier, ON, P0C 1H0"
Odometer (km),Location,RC94800,01/18/2025,09:00 AM,69018.3 km,Stationary,"151 Ontario 612, MacTier, Seguin, ON, P0C 1H0"
Odometer (km),Location,RCLU16079,01/18/2025,09:00 AM,667168.6 km,Stationary,"High St, Mactier, Georgian Bay, ON, P0C"
Odometer (km),Location,RCLU16004,01/18/2025,09:00 AM,759640.8 km,Stationary,"Muskoka District Road 11, MacTier, MacTier, ON, P0C 1H0"
Odometer (km),Location,RCLU22004,01/18/2025,08:59 AM,227835.0 km,Stationary,"2619 190 St, Surrey, BC, V3S"
Odometer (km),Location,RCLU18003,01/18/2025,08:59 AM,262129.1 km,Stationary,"2651 190 St, Surrey, BC, V3S"
Odometer (km),Location,RCLU22049,01/18/2025,08:59 AM,173813.5 km,Stationary,"Unnamed Road, Pense, Sherwood No. 159, SK, S0G 3W0"
Odometer (km),Location,RCLU21036,01/18/2025,08:59 AM,300393.8 km,Stationary,"7736 114 Ave SE, Calgary, AB, T2Z"
Odometer (km),Location,RCLU16058,01/18/2025,08:58 AM,953842.7 km,Stationary,"Sherwood No 159, SK, S0G"
Odometer (km),Location,RCLU22025,01/18/2025,08:58 AM,95189.2 km,Stationary,"Commerce St, Moncton, NB, E1H"
Odometer (km),Location,ELFC4803,01/18/2025,08:58 AM,289389.3 km,Stationary,"4201 36 Street North, Lethbridge, Lethbridge, AB, T1H 0E8"
Odometer (km),Location,RCLU24512,01/18/2025,08:58 AM,47092.9 km,Stationary,"1981 Chemin St-Fran?Ois:Fre, Dorval, QC, H9P"
Odometer (km),Location,RCLU21016,01/18/2025,08:57 AM,245180.1 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU24605,01/18/2025,08:57 AM,52038.7 km,Stationary,"Sherwood No 159, SK, S0G"
Odometer (km),Location,RCLU24029,01/18/2025,08:57 AM,117096.1 km,Stationary,"152 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,RC94894,01/18/2025,08:57 AM,490868.1 km,Stationary,"7075 Saskatchewan 627, Parkbeg, Wheatlands No. 163, SK, S0H 3K0"
Odometer (km),Location,RCLU22011,01/18/2025,08:57 AM,231603.2 km,Stationary,"Sherwood No 159, SK, S0G"
Odometer (km),Location,RCLU24589,01/18/2025,08:56 AM,36565.9 km,Stationary,"186 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU22048,01/18/2025,08:56 AM,190861.1 km,Stationary,"206 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU16082,01/18/2025,08:56 AM,957617.6 km,Stationary,"4114 101 Street Northwest, Edmonton, Edmonton, AB, T6E 0A5"
Odometer (km),Location,RCLU24502,01/18/2025,08:56 AM,42163.1 km,Stationary,"Gateway Boulevard, Edmonton, Edmonton, AB, T6J 7A9"
Odometer (km),Location,RCLU22072,01/18/2025,08:56 AM,219848.0 km,Stationary,"Calgary, AB, T2C"
Odometer (km),Location,RCLU16032,01/18/2025,08:55 AM,45321.8 km,Stationary,"98 Driver Rd, Brampton, ON, L6T"
Odometer (km),Location,RCLU24010,01/18/2025,08:55 AM,0.0 km,Stationary,"Esher-Healy Road, Esher, Sudbury, Unorganized, North Part, ON, P0M"
Odometer (km),Location,RCLU24071,01/18/2025,08:53 AM,41952.4 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU24513,01/18/2025,08:53 AM,49464.5 km,Stationary,"39 Freeport Blvd NE, Calgary, AB, T3J"
Odometer (km),Location,RCLU22074,01/18/2025,08:53 AM,234557.4 km,Stationary,"6830 Rutherford Road, Kleinburg, Vaughan, ON, L0J 1C0"
Odometer (km),Location,RCLU21063,01/18/2025,08:53 AM,290875.4 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU24520,01/18/2025,08:53 AM,115783.9 km,Stationary,"20 Vondrau Dr, Cambridge, ON, N3E"
Odometer (km),Location,RCLU24598,01/18/2025,08:52 AM,31056.0 km,Stationary,"9701 Highway 50, Vaughan, Vaughan, ON, L4H 2G4"
Odometer (km),Location,ELFC4806,01/18/2025,08:52 AM,370691.8 km,Stationary,"372 Church Street South, Pickering, Pickering, ON, L1W 4C1"
Odometer (km),Location,ELFC4814,01/18/2025,08:52 AM,340444.5 km,Stationary,"1850 West Pioneer Boulevard, Mesquite, Mesquite, NV, 89027"
Odometer (km),Location,RCLU16062,01/18/2025,08:52 AM,839085.5 km,Stationary,"CN Autoport Montreal, Saint-Laurent, Montreal, QC, H4T"
Odometer (km),Location,RCLU24517,01/18/2025,08:52 AM,24816.9 km,Stationary,"74 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,RC94896,01/18/2025,08:51 AM,37428.0 km,Stationary,"Unnamed Road, Pense, Sherwood No. 159, SK, S0G 3W0"
Odometer (km),Location,175065RX,01/18/2025,08:50 AM,581840.2 km,Stationary,"2797 24 Ave NE, Calgary, AB, T1Y"
Odometer (km),Location,RCLU18012,01/18/2025,08:50 AM,803732.4 km,Stationary,"Lougheed Highway, Pitt Meadows, Pitt Meadows, BC, V3Y 2V7"
Odometer (km),Location,RCLU22045,01/18/2025,08:50 AM,185198.8 km,Stationary,"18016 Kennedy Road, Pitt Meadows, Pitt Meadows, BC, V3Y 2V7"
Odometer (km),Location,RC94840,01/18/2025,08:50 AM,674785.2 km,Stationary,"18016 Kennedy Road, Pitt Meadows, Pitt Meadows, BC, V3Y 2V7"
Odometer (km),Location,RCLU22010,01/18/2025,08:50 AM,49984.1 km,Stationary,"Lougheed Highway, Pitt Meadows, Pitt Meadows, BC, V3Y"
Odometer (km),Location,RCLU24599,01/18/2025,08:50 AM,41402.8 km,Stationary,"Calgary, AB, T2C"
Odometer (km),Location,RCLU18021,01/18/2025,08:50 AM,763860.2 km,Stationary,"33 Dufferin Place Southeast, Calgary, Calgary, AB, T2C 4W3"
Odometer (km),Location,RCLU16057,01/18/2025,08:49 AM,771897.8 km,Stationary,"Lougheed Highway, Pitt Meadows, Pitt Meadows, BC, V3Y"
Odometer (km),Location,RCLU16083,01/18/2025,08:49 AM,730787.8 km,Stationary,"Calgary, AB, T2C"
Odometer (km),Location,RCLU22090,01/18/2025,08:49 AM,93451.4 km,Stationary,"Calgary, AB, T2C"
Odometer (km),Location,RCLU22115,01/18/2025,08:48 AM,121942.0 km,Stationary,"10820 68 Street Southeast, Calgary, Calgary, AB, T2C 3B8"
Odometer (km),Location,RCLU18014,01/18/2025,08:48 AM,750770.1 km,Stationary,"29 Freeport Blvd NE, Calgary, AB, T3J"
Odometer (km),Location,RC94877,01/18/2025,08:48 AM,515639.8 km,Stationary,"164 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU22093,01/18/2025,08:48 AM,106322.7 km,Stationary,"186 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU16097,01/18/2025,08:47 AM,363300.0 km,Stationary,"Intermodal Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU21049,01/18/2025,08:47 AM,288844.0 km,Stationary,"77 Coronation Street, Kleinburg, Vaughan, ON, L0J 1C0"
Odometer (km),Location,RCLU21015,01/18/2025,08:47 AM,190288.5 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU24079,01/18/2025,08:47 AM,0.0 km,Stationary,"Hwy-101, Chapleau Indian Reserve 74A, Sudbury District, ON, P0M"
Odometer (km),Location,RCLU22103,01/18/2025,08:46 AM,145109.9 km,Stationary,"Calgary, AB, T2C"
Odometer (km),Location,RC94861,01/18/2025,08:45 AM,118301.7 km,Stationary,"421 Hardisty Street North, Thunder Bay, Thunder Bay, ON, P7C 3G9"
Odometer (km),Location,RCLU24053,01/18/2025,08:44 AM,97868.8 km,Stationary,"Pitt Meadows, BC, V3Y"
Odometer (km),Location,RCLU16014,01/18/2025,08:44 AM,30803.4 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU16036,01/18/2025,08:44 AM,741584.5 km,Stationary,"1504 Main Street, Winnipeg, Winnipeg, MB, R2W 3N4"
Odometer (km),Location,RCLU16038,01/18/2025,08:44 AM,780111.2 km,Stationary,"18018 Kennedy Road, Pitt Meadows, Pitt Meadows, BC, V3Y 2V7"
Odometer (km),Location,RCLU16096,01/18/2025,08:44 AM,1008967.0 km,Stationary,"Slaw Rebchuk Bridge, Winnipeg, Winnipeg, MB"
Odometer (km),Location,RC94838,01/18/2025,08:44 AM,654530.3 km,Stationary,"Arlington Street, Winnipeg, Winnipeg, MB"
Odometer (km),Location,RC94835,01/18/2025,08:44 AM,58787.8 km,Stationary,"398 Princess St, Winnipeg, MB, R3B"
Odometer (km),Location,RCLU21022,01/18/2025,08:44 AM,195383.1 km,Stationary,"1098 Arlington Street, Winnipeg, Winnipeg, MB, R3E 2G6"
Odometer (km),Location,RCLU22012,01/18/2025,08:44 AM,215672.9 km,Stationary,"1029 Henry Avenue, Winnipeg, Winnipeg, MB, R3E 1V6"
Odometer (km),Location,RCLU21044,01/18/2025,08:44 AM,19266.0 km,Stationary,"1098 Arlington Street, Winnipeg, Winnipeg, MB, R3E 2G6"
Odometer (km),Location,RCLU24596,01/18/2025,08:44 AM,53322.1 km,Stationary,"12085 163 St NW, Edmonton, AB, T5V"
Odometer (km),Location,RC94818,01/18/2025,08:43 AM,251043.3 km,Stationary,"182 Deerhurst Dr, Brampton, ON, L6T"
Odometer (km),Location,RCLU24501,01/18/2025,08:43 AM,52385.7 km,Stationary,"445 Higgins Ave, Winnipeg, MB, R3A"
Odometer (km),Location,RCLU24538,01/18/2025,08:42 AM,43640.2 km,Stationary,"1101 Ash St, Moose Jaw, SK, S6H"
Odometer (km),Location,RCLU24571,01/18/2025,08:40 AM,14855.4 km,Stationary,"Sherwood No 159, SK, S0G"
Odometer (km),Location,RCLU16044,01/18/2025,08:40 AM,257968.7 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU24551,01/18/2025,08:39 AM,40090.0 km,Stationary,"1977 Chemin St-Fran?Ois:Fre, Dorval, QC, H9P"
Odometer (km),Location,RCLU18017,01/18/2025,08:38 AM,737002.4 km,Stationary,"Concession Road 3, Upsala, Unorganized Thunder Bay District, ON, P0T"
Odometer (km),Location,RCLU21020,01/18/2025,08:38 AM,319780.7 km,Stationary,"Heritage Road, Brampton, Brampton, ON, L6Y 0B3"
Odometer (km),Location,RCLU22057,01/18/2025,08:38 AM,189810.1 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU22044,01/18/2025,08:35 AM,203297.8 km,Stationary,"2042 Marc Street, Tacoma, Tacoma, WA, 98421"
Odometer (km),Location,RCLU24585,01/18/2025,08:34 AM,29748.9 km,Stationary,"33 Dufferin Place Southeast, Calgary, Calgary, AB, T2C 4W3"
Odometer (km),Location,RCLU16070,01/18/2025,08:34 AM,14.9 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU16005,01/18/2025,08:33 AM,9491.0 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU16016,01/18/2025,08:33 AM,713933.9 km,Stationary,"7075 Highway 1 west, Parkbeg, Wheatlands No. 163, SK, S0H 3K0"
Odometer (km),Location,RC94801,01/18/2025,08:32 AM,125693.1 km,Stationary,"Trans-Canada Highway, Parkbeg, Wheatlands No. 163, SK, S0H 3K0"
Odometer (km),Location,RC94833,01/18/2025,08:32 AM,805420.0 km,Stationary,"7075 Saskatchewan 1, Parkbeg, Wheatlands No. 163, SK, S0H 3K0"
Odometer (km),Location,RC94805,01/18/2025,08:32 AM,747761.7 km,Stationary,"Wheatlands No 163, SK, S0H"
Odometer (km),Location,RCLU24038,01/18/2025,08:32 AM,121095.8 km,Stationary,"Parkbeg, Wheatlands No 163, SK, S0H"
Odometer (km),Location,RCLU16088,01/18/2025,08:32 AM,1019754.3 km,Stationary,"Kleinburg, Vaughan, ON, L0J"
Odometer (km),Location,RCLU16080,01/18/2025,08:31 AM,1039062.5 km,Stationary,"4036 101 Street Northwest, Edmonton, Edmonton, AB, T6E 0A5"
Odometer (km),Location,ELFC4817,01/18/2025,08:31 AM,493494.6 km,Stationary,"10817 Barlow Trl NE, Calgary, AB, T3N"
Odometer (km),Location,RCLU22054,01/18/2025,08:29 AM,62687.3 km,Stationary,"Lougheed Highway, Pitt Meadows, Pitt Meadows, BC, V3Y"
Odometer (km),Location,RCLU22118,01/18/2025,08:29 AM,104034.4 km,Stationary,"Calgary, AB, T2C"
Odometer (km),Location,RCLU22116,01/18/2025,08:29 AM,87574.5 km,Stationary,"Lougheed Highway, Pitt Meadows, Pitt Meadows, BC, V3Y"
Odometer (km),Location,RCLU18016,01/18/2025,08:28 AM,721369.3 km,Stationary,"1560 Croissant Brandon, Lachine, Montréal, QC, H8T 2M8"
